image_id,image_path,category,style,material,brand,description,tags
5f983364-29a4-48f5-8f25-1dd4f220b3ed,outwear/5f983364-29a4-48f5-8f25-1dd4f220b3ed.jpg,outwear,"Sporty, Winter Wear, Outdoor Wear",Synthetic (appears waterproof/windproof),Uniqlo,"A new, hooded, one-piece children's snowsuit or ski overall featuring a bold floral pattern of large light blue and pink/red flowers on a black background. It has zipped pockets and appears to be made from a durable, weather-resistant synthetic material.","snowsuit, overall, ski suit, winter wear, children's clothing, floral pattern, outdoor wear, hooded, black, blue, pink, kids fashion, winter sports"
6e28fa59-5fe0-418a-ab6a-9b7e1cc9972a,outwear/6e28fa59-5fe0-418a-ab6a-9b7e1cc9972a.jpg,outwear,casual,"Faux suede (outer), Faux shearling/fleece (lining and trim)",EliteEssence,"A warm, casual brown jacket with a prominent off-white faux shearling lining visible at the collar, cuffs, and interior. The jacket features a full-zip front closure and two front pockets. It has a cozy, winter-ready appearance.","jacket, brown jacket, faux shearling, fleece lined, winter jacket, casual wear, outwear, suede effect, zipper jacket, warm jacket, aviator style, bomber jacket"
73580d79-4fce-47f6-a6c3-433b32622774,outwear/73580d79-4fce-47f6-a6c3-433b32622774.jpg,outwear,parka,nylon,StyleVogue,"A stylish outerwear piece perfect for cooler weather, featuring contemporary design and functionality.","outerwear, jacket, coat, layering, fashion, weather protection"
80ea2b05-080f-45f8-afe7-5a09b5071144,outwear/80ea2b05-080f-45f8-afe7-5a09b5071144.jpg,outwear,Sporty,Nylon,FashionFusion,"A men's or unisex hooded windbreaker jacket featuring a striking color block design in shades of royal blue, white, navy, and grey. It has a full-zip front closure, ribbed cuffs and hem with white stripes, and appears to be made from a lightweight, possibly water-resistant synthetic fabric.","windbreaker, jacket, hooded, color block, blue, white, navy, grey, sporty, casual, outerwear, zipper, ribbed cuffs, lightweight"
a18f1511-770a-4900-b748-691c6021a3b4,outwear/a18f1511-770a-4900-b748-691c6021a3b4.jpg,outwear,puffer,wool,UrbanThreads,A trendy jacket or coat that adds a stylish layer to any outfit.,"outerwear, jacket, coat, layering, fashion, weather protection"
a5c2284f-a7e2-4d4a-aa73-4d5ce5c1443f,outwear/a5c2284f-a7e2-4d4a-aa73-4d5ce5c1443f.jpg,outwear,Casual,"Synthetic fabric (outer shell), Faux fur (hood trim), Knit (ribbed cuffs and hem)",LuxeLabel,"A white quilted puffer jacket featuring a dark brown/black faux fur-trimmed hood. It has a full zip closure with an overlaying button placket, flap chest pockets with metallic buttons, and vertical slit pockets on the sides. The jacket is accented with black piping along the placket and pockets, and has dark grey/black stripes on the bottom hem and ribbed cuffs.","White jacket, Puffer jacket, Quilted jacket, Hooded jacket, Faux fur trim, Winter jacket, Fall jacket, Casual outwear, Women's jacket, Ribbed cuffs, Ribbed hem, Button closure, Zip closure"
ba7624a3-d953-4a17-9003-61f350f5785b,outwear/ba7624a3-d953-4a17-9003-61f350f5785b.jpg,outwear,Casual,Polyester with a slightly waxed or coated finish,Diesel,"A men's hooded black (or very dark grey) casual jacket, likely a parka or anorak style, featuring multiple utility pockets, a front zipper closure, and a drawstring waist. The fabric has a slightly textured, somewhat shiny appearance. A distinguishing detail is a rectangular panel of a different shade (possibly dark blue or a different texture) on the right shoulder/chest area.","Hooded jacket, Parka, Anorak, Casual, Outwear, Men's jacket, Black jacket, Utility jacket, Winter jacket, Autumn jacket, Diesel"
df6097a1-e252-4d2d-bf7a-2d208f932273,outwear/df6097a1-e252-4d2d-bf7a-2d208f932273.jpg,outwear,Casual,Polyester with insulation,ZARA,"A dark grey women's puffer jacket featuring a distinctive large, stand-up collar and horizontal quilting. It has long sleeves and a front closure with visible buttons, giving it a cozy and casual look suitable for colder weather.","puffer jacket, winter jacket, women's jacket, outerwear, dark grey, quilted, high collar, casual, warm, padded jacket"
ee4d62e7-6dbc-4131-a394-c199fa564250,outwear/ee4d62e7-6dbc-4131-a394-c199fa564250.jpg,outwear,bomber jacket,cotton,ChicCharm,A fashionable jacket or coat designed for both style and protection from the elements.,"outerwear, jacket, coat, layering, fashion, weather protection"
f4f59703-4f85-40f5-8ff4-79f2eca93684,outwear/f4f59703-4f85-40f5-8ff4-79f2eca93684.jpg,outwear,"Sporty, Casual",Nylon blend,Canterbury Rugby,"A dark grey men's Canterbury Rugby jacket featuring a stand-up collar with a light grey fleece lining, full front button closure, and a distinctive yellow 'Canterbury Rugby' logo embroidered on the right chest. The jacket has visible hang tags, indicating it is new.","Jacket, Outerwear, Canterbury, Rugby, Sporty, Casual, Men's, Dark Grey, New with tags, Windbreaker, Coat, Athletic"
fab99089-ea1a-4380-988a-e700bbe73d42,outwear/fab99089-ea1a-4380-988a-e700bbe73d42.jpg,outwear,windbreaker,polyester,StyleSense,A chic outerwear piece that combines fashion-forward design with practical features.,"outerwear, jacket, coat, layering, fashion, weather protection"
febae8c9-1a36-4303-90aa-9fc306278cb2,outwear/febae8c9-1a36-4303-90aa-9fc306278cb2.jpg,outwear,"casual, utility, outdoor, tactical",Polyester,StyleSymphony,"A hooded camouflage jacket featuring a full front zipper closure and multiple large flap pockets on the chest and lower front. The jacket has a utilitarian design, suitable for outdoor activities or casual wear, and comes in a digital/woodland-style camouflage pattern.","hooded jacket, camouflage, camo jacket, outerwear, utility jacket, outdoor wear, military style, men's jacket, casual jacket, zip-up jacket, multiple pockets, hunting jacket"
