image_id,image_path,category,style,material,brand,description,tags
6cb6102f-cf2a-4b60-8b44-97e8b8e1e4f2,shoes/6cb6102f-cf2a-4b60-8b44-97e8b8e1e4f2.jpg,shoes,heels,synthetic,ShoeCraft,Quality footwear designed for comfort and durability.,"shoes, footwear, fashion, formal"
6ce1572f-bf7a-4940-8b4f-611cbac3f8ce,shoes/6ce1572f-bf7a-4940-8b4f-611cbac3f8ce.jpg,shoes,athletic,synthetic,StepUp,Comfortable and stylish footwear perfect for everyday wear.,"shoes, footwear, fashion, casual"
7bb0226b-f068-4b46-9e40-1e5110319fcd,shoes/7bb0226b-f068-4b46-9e40-1e5110319fcd.jpg,shoes,boots,leather,StepUp,Quality footwear designed for comfort and durability.,"shoes, footwear, fashion, sneakers"
7d5a20ff-6431-404e-9870-78140166cf7a,shoes/7d5a20ff-6431-404e-9870-78140166cf7a.jpg,shoes,formal,leather,ShoeCraft,Classic design with modern comfort features.,"shoes, footwear, fashion, casual"
873dcb7d-34db-488c-b29e-1bbf78102a23,shoes/873dcb7d-34db-488c-b29e-1bbf78102a23.jpg,shoes,boots,leather,WalkWise,Quality footwear designed for comfort and durability.,"shoes, footwear, fashion, heels"
8e3553a1-859e-4e56-a7b5-154a0b1c2c57,shoes/8e3553a1-859e-4e56-a7b5-154a0b1c2c57.jpg,shoes,sandals,fabric,StepUp,Classic design with modern comfort features.,"shoes, footwear, fashion, athletic"
b34268f1-78ad-4e58-bc16-2aa0728c1f7b,shoes/b34268f1-78ad-4e58-bc16-2aa0728c1f7b.jpg,shoes,sandals,leather,FootwearPro,Versatile shoes suitable for various occasions.,"shoes, footwear, fashion, heels"
c1480bd3-e7cb-421e-a58b-1b3cb7e4ff27,shoes/c1480bd3-e7cb-421e-a58b-1b3cb7e4ff27.jpg,shoes,formal,leather,SoleStyle,Comfortable and stylish footwear perfect for everyday wear.,"shoes, footwear, fashion, boots"
d9218439-14f1-46fa-8c35-f17f112b08fe,shoes/d9218439-14f1-46fa-8c35-f17f112b08fe.jpg,shoes,formal,rubber,StepUp,Versatile shoes suitable for various occasions.,"shoes, footwear, fashion, formal"
dc0d9ba1-165e-46d8-bdb1-fba1d753ead8,shoes/dc0d9ba1-165e-46d8-bdb1-fba1d753ead8.jpg,shoes,formal,synthetic,StepUp,Comfortable and stylish footwear perfect for everyday wear.,"shoes, footwear, fashion, sneakers"
e4426e67-a4b0-430f-81cb-3ea2c8544027,shoes/e4426e67-a4b0-430f-81cb-3ea2c8544027.jpg,shoes,sandals,synthetic,WalkWise,Versatile shoes suitable for various occasions.,"shoes, footwear, fashion, athletic"
e454baf3-5081-42fe-a145-e244e9a5edd2,shoes/e454baf3-5081-42fe-a145-e244e9a5edd2.jpg,shoes,boots,rubber,StepUp,Classic design with modern comfort features.,"shoes, footwear, fashion, athletic"
e787428b-ff3b-4018-8fbd-bff485db291d,shoes/e787428b-ff3b-4018-8fbd-bff485db291d.jpg,shoes,sandals,canvas,FootwearPro,Versatile shoes suitable for various occasions.,"shoes, footwear, fashion, heels"
e92b0f2e-dbe8-4d22-a26c-8d81640b739b,shoes/e92b0f2e-dbe8-4d22-a26c-8d81640b739b.jpg,shoes,casual,canvas,ShoeCraft,Quality footwear designed for comfort and durability.,"shoes, footwear, fashion, casual"
e9c4090d-6f3a-4142-bd36-e5eebc57d641,shoes/e9c4090d-6f3a-4142-bd36-e5eebc57d641.jpg,shoes,athletic,fabric,StepUp,Versatile shoes suitable for various occasions.,"shoes, footwear, fashion, sandals"
feb9c05f-55c1-465f-9b13-3c933302a91c,shoes/feb9c05f-55c1-465f-9b13-3c933302a91c.jpg,shoes,boots,rubber,ShoeCraft,Versatile shoes suitable for various occasions.,"shoes, footwear, fashion, formal"
