image_id,image_path,category,style,material,brand,description,tags
76f8420a-bcea-4bb8-a049-befa05315470,t-shirt/76f8420a-bcea-4bb8-a049-befa05315470.jpg,t-shirt,relaxed fit,cotton,WearWell,Classic t-shirt design that never goes out of style.,"t-shirt, tee, casual, apparel, relaxed fit"
788d20a1-ad98-46fe-b80d-af9fd32a4e0f,t-shirt/788d20a1-ad98-46fe-b80d-af9fd32a4e0f.jpg,t-shirt,v-neck,cotton,CottonComfort,Quality t-shirt made from premium materials.,"t-shirt, tee, casual, apparel, graphic"
7c57af11-6b27-4995-8b4b-1a42afd6b9e3,t-shirt/7c57af11-6b27-4995-8b4b-1a42afd6b9e3.jpg,t-shirt,crew neck,cotton,CottonComfort,Stylish and comfortable everyday essential.,"t-shirt, tee, casual, apparel, graphic"
7ed92e7c-ad0c-4e83-b5ac-15d564f7628e,t-shirt/7ed92e7c-ad0c-4e83-b5ac-15d564f7628e.jpg,t-shirt,slim fit,cotton,CottonComfort,Stylish and comfortable everyday essential.,"t-shirt, tee, casual, apparel, slim fit"
7faa589f-aa4d-4402-84cf-520138c45db1,t-shirt/7faa589f-aa4d-4402-84cf-520138c45db1.jpg,t-shirt,graphic,cotton blend,CottonComfort,Soft fabric t-shirt with a relaxed fit.,"t-shirt, tee, casual, apparel, slim fit"
8219480b-f427-49ce-b823-2119278c42cd,t-shirt/8219480b-f427-49ce-b823-2119278c42cd.jpg,t-shirt,slim fit,cotton,WearWell,Classic t-shirt design that never goes out of style.,"t-shirt, tee, casual, apparel, crew neck"
8b89b0a3-2f5c-4dec-ab0d-04604fc9eeeb,t-shirt/8b89b0a3-2f5c-4dec-ab0d-04604fc9eeeb.jpg,t-shirt,casual,cotton,CottonComfort,Classic t-shirt design that never goes out of style.,"t-shirt, tee, casual, apparel, graphic"
8d3ec813-014f-4a8b-ab08-bc21dfb9823e,t-shirt/8d3ec813-014f-4a8b-ab08-bc21dfb9823e.jpg,t-shirt,casual,cotton blend,WearWell,Comfortable and versatile t-shirt perfect for casual wear.,"t-shirt, tee, casual, apparel, casual"
8d5b6ef2-bc6f-4364-a278-580a5d91c7d7,t-shirt/8d5b6ef2-bc6f-4364-a278-580a5d91c7d7.jpg,t-shirt,relaxed fit,tri-blend,TeeTime,Stylish and comfortable everyday essential.,"t-shirt, tee, casual, apparel, graphic"
950ed785-66d7-4f9b-99e7-925641ecad2b,t-shirt/950ed785-66d7-4f9b-99e7-925641ecad2b.jpg,t-shirt,graphic,tri-blend,WearWell,Soft fabric t-shirt with a relaxed fit.,"t-shirt, tee, casual, apparel, v-neck"
996ee77c-3ed1-4630-9838-5d141ff18536,t-shirt/996ee77c-3ed1-4630-9838-5d141ff18536.jpg,t-shirt,slim fit,tri-blend,ShirtCraft,Stylish and comfortable everyday essential.,"t-shirt, tee, casual, apparel, relaxed fit"
99fdccb7-216b-46ce-88fd-15e79bccdeac,t-shirt/99fdccb7-216b-46ce-88fd-15e79bccdeac.jpg,t-shirt,relaxed fit,cotton blend,CottonComfort,Quality t-shirt made from premium materials.,"t-shirt, tee, casual, apparel, relaxed fit"
9f9f8f65-feb2-4e67-a41d-8be2b7b543da,t-shirt/9f9f8f65-feb2-4e67-a41d-8be2b7b543da.jpg,t-shirt,relaxed fit,polyester,TeeStyle,Stylish and comfortable everyday essential.,"t-shirt, tee, casual, apparel, crew neck"
9fa1c9ce-bee7-41b4-b938-910c57f3df4b,t-shirt/9fa1c9ce-bee7-41b4-b938-910c57f3df4b.jpg,t-shirt,casual,cotton blend,ShirtCraft,Comfortable and versatile t-shirt perfect for casual wear.,"t-shirt, tee, casual, apparel, v-neck"
a45a4d15-bc24-432b-912e-eb81eba16ef1,t-shirt/a45a4d15-bc24-432b-912e-eb81eba16ef1.jpg,t-shirt,casual,cotton blend,WearWell,Soft fabric t-shirt with a relaxed fit.,"t-shirt, tee, casual, apparel, casual"
a5e1addc-13cf-4d7e-be46-dfefa23beee4,t-shirt/a5e1addc-13cf-4d7e-be46-dfefa23beee4.jpg,t-shirt,casual,cotton,ShirtCraft,Comfortable and versatile t-shirt perfect for casual wear.,"t-shirt, tee, casual, apparel, casual"
a8ae86fb-ae1d-4c53-9009-9c8efeb54b0d,t-shirt/a8ae86fb-ae1d-4c53-9009-9c8efeb54b0d.jpg,t-shirt,v-neck,cotton,WearWell,Soft fabric t-shirt with a relaxed fit.,"t-shirt, tee, casual, apparel, v-neck"
a9b25869-8ee5-4fbd-b3e8-e5067c5f73e7,t-shirt/a9b25869-8ee5-4fbd-b3e8-e5067c5f73e7.jpg,t-shirt,relaxed fit,tri-blend,ShirtCraft,Stylish and comfortable everyday essential.,"t-shirt, tee, casual, apparel, graphic"
aa6bb957-1ab8-4590-80d8-e9d825ffd6ff,t-shirt/aa6bb957-1ab8-4590-80d8-e9d825ffd6ff.jpg,t-shirt,relaxed fit,tri-blend,ShirtCraft,Quality t-shirt made from premium materials.,"t-shirt, tee, casual, apparel, crew neck"
aafe2f1b-6257-44ac-b1ef-7c9ad90a64f3,t-shirt/aafe2f1b-6257-44ac-b1ef-7c9ad90a64f3.jpg,t-shirt,graphic,cotton,TeeTime,Quality t-shirt made from premium materials.,"t-shirt, tee, casual, apparel, v-neck"
af22af1c-af7c-43d0-aac9-9e662e6f2497,t-shirt/af22af1c-af7c-43d0-aac9-9e662e6f2497.jpg,t-shirt,crew neck,tri-blend,TeeStyle,Comfortable and versatile t-shirt perfect for casual wear.,"t-shirt, tee, casual, apparel, relaxed fit"
b1bec6b2-83dc-4ae6-b65a-b1212cbced1d,t-shirt/b1bec6b2-83dc-4ae6-b65a-b1212cbced1d.jpg,t-shirt,relaxed fit,cotton,TeeTime,Quality t-shirt made from premium materials.,"t-shirt, tee, casual, apparel, relaxed fit"
b2e084c7-e3a0-4182-8671-b908544a7cf2,t-shirt/b2e084c7-e3a0-4182-8671-b908544a7cf2.jpg,t-shirt,v-neck,cotton,ShirtCraft,Soft fabric t-shirt with a relaxed fit.,"t-shirt, tee, casual, apparel, graphic"
b40fd43d-6c94-41d2-b107-fe98fa633ea9,t-shirt/b40fd43d-6c94-41d2-b107-fe98fa633ea9.jpg,t-shirt,slim fit,tri-blend,ShirtCraft,Quality t-shirt made from premium materials.,"t-shirt, tee, casual, apparel, graphic"
b7cefd6f-18ea-4135-b6a0-aaf493fbbe94,t-shirt/b7cefd6f-18ea-4135-b6a0-aaf493fbbe94.jpg,t-shirt,v-neck,tri-blend,ShirtCraft,Comfortable and versatile t-shirt perfect for casual wear.,"t-shirt, tee, casual, apparel, crew neck"
b84c9f00-8738-49a7-b804-bb8c685a12f7,t-shirt/b84c9f00-8738-49a7-b804-bb8c685a12f7.jpg,t-shirt,slim fit,cotton,TeeTime,Stylish and comfortable everyday essential.,"t-shirt, tee, casual, apparel, casual"
c5371dda-ab7d-4bfc-9b5b-275c579e3f94,t-shirt/c5371dda-ab7d-4bfc-9b5b-275c579e3f94.jpg,t-shirt,casual,cotton blend,ShirtCraft,Quality t-shirt made from premium materials.,"t-shirt, tee, casual, apparel, crew neck"
c8a12997-2e63-4a57-9cb5-68749f5eb816,t-shirt/c8a12997-2e63-4a57-9cb5-68749f5eb816.jpg,t-shirt,crew neck,cotton blend,TeeStyle,Comfortable and versatile t-shirt perfect for casual wear.,"t-shirt, tee, casual, apparel, graphic"
ce1c9b72-9889-41cd-8ed1-e6eb4305af68,t-shirt/ce1c9b72-9889-41cd-8ed1-e6eb4305af68.jpg,t-shirt,crew neck,cotton,TeeStyle,Classic t-shirt design that never goes out of style.,"t-shirt, tee, casual, apparel, crew neck"
d5a61162-1cdb-4d17-8a19-c340d59d1a99,t-shirt/d5a61162-1cdb-4d17-8a19-c340d59d1a99.jpg,t-shirt,v-neck,tri-blend,WearWell,Quality t-shirt made from premium materials.,"t-shirt, tee, casual, apparel, graphic"
d90835e2-e433-4c1b-a43f-4a6ba0f9617a,t-shirt/d90835e2-e433-4c1b-a43f-4a6ba0f9617a.jpg,t-shirt,graphic,polyester,ShirtCraft,Comfortable and versatile t-shirt perfect for casual wear.,"t-shirt, tee, casual, apparel, slim fit"
dc4aa5ce-a18e-41d5-89fd-16424e3dda50,t-shirt/dc4aa5ce-a18e-41d5-89fd-16424e3dda50.jpg,t-shirt,relaxed fit,cotton,CottonComfort,Comfortable and versatile t-shirt perfect for casual wear.,"t-shirt, tee, casual, apparel, casual"
e221fe90-ab6f-437b-9b0b-9a4f995c2bad,t-shirt/e221fe90-ab6f-437b-9b0b-9a4f995c2bad.jpg,t-shirt,slim fit,tri-blend,WearWell,Stylish and comfortable everyday essential.,"t-shirt, tee, casual, apparel, graphic"
e44b1445-0f43-4387-a8d6-e9c2d46de5ec,t-shirt/e44b1445-0f43-4387-a8d6-e9c2d46de5ec.jpg,t-shirt,casual,cotton,ShirtCraft,Comfortable and versatile t-shirt perfect for casual wear.,"t-shirt, tee, casual, apparel, slim fit"
e527e508-fe15-4369-a497-0134a03c755d,t-shirt/e527e508-fe15-4369-a497-0134a03c755d.jpg,t-shirt,casual,cotton blend,TeeStyle,Comfortable and versatile t-shirt perfect for casual wear.,"t-shirt, tee, casual, apparel, slim fit"
f0fd5bbc-bf4b-4cd6-81b9-8f3883cb338d,t-shirt/f0fd5bbc-bf4b-4cd6-81b9-8f3883cb338d.jpg,t-shirt,graphic,cotton,WearWell,Comfortable and versatile t-shirt perfect for casual wear.,"t-shirt, tee, casual, apparel, crew neck"
f84f31e8-449e-41e4-aab8-f874ac1ff31f,t-shirt/f84f31e8-449e-41e4-aab8-f874ac1ff31f.jpg,t-shirt,relaxed fit,polyester,CottonComfort,Soft fabric t-shirt with a relaxed fit.,"t-shirt, tee, casual, apparel, relaxed fit"
f8b7bdad-76ce-4efc-a26c-6a9d625d91fe,t-shirt/f8b7bdad-76ce-4efc-a26c-6a9d625d91fe.jpg,t-shirt,relaxed fit,polyester,ShirtCraft,Classic t-shirt design that never goes out of style.,"t-shirt, tee, casual, apparel, crew neck"
f968404d-6c3a-465e-9edd-347784880455,t-shirt/f968404d-6c3a-465e-9edd-347784880455.jpg,t-shirt,graphic,polyester,TeeStyle,Classic t-shirt design that never goes out of style.,"t-shirt, tee, casual, apparel, casual"
fadaa2b4-58dc-4eb8-88b4-941a5b3c6e20,t-shirt/fadaa2b4-58dc-4eb8-88b4-941a5b3c6e20.jpg,t-shirt,casual,tri-blend,WearWell,Stylish and comfortable everyday essential.,"t-shirt, tee, casual, apparel, casual"
fb5dd646-6a9e-4666-ab78-74b463431f54,t-shirt/fb5dd646-6a9e-4666-ab78-74b463431f54.jpg,t-shirt,casual,cotton blend,WearWell,Classic t-shirt design that never goes out of style.,"t-shirt, tee, casual, apparel, graphic"
fd815439-7fee-40c7-8175-2f32596eb578,t-shirt/fd815439-7fee-40c7-8175-2f32596eb578.jpg,t-shirt,v-neck,cotton,ShirtCraft,Classic t-shirt design that never goes out of style.,"t-shirt, tee, casual, apparel, v-neck"
