image_id,image_path,category,style,material,brand,description,tags
937e2c8f-500e-44fa-b2dc-e5e769e7c5a2,dress/937e2c8f-500e-44fa-b2dc-e5e769e7c5a2.jpg,dress,casual,Textured fabric,ClassicCouture,"A short-sleeved dress in a vibrant teal/aqua color with a round neckline. It features an intricate white damask-style pattern, which is more concentrated on the bodice and hem, creating a gradient effect towards the waist. The fabric appears textured, possibly a jacquard weave.","dress, short sleeve, round neck, teal, aqua, blue, white pattern, damask, baroque, ornate, textured, casual dress, summer dress, spring dress, mini dress, a-line, fit and flare"
974964a0-77cc-47b3-a54f-57eea90bb3fe,dress/974964a0-77cc-47b3-a54f-57eea90bb3fe.jpg,dress,Casual,Lightweight woven fabric,StyleSymphony,"A light pink long-sleeved dress featuring a detailed multi-colored floral pattern. The dress has a tie-waist design and is made from a lightweight, flowy fabric, suitable for casual wear.","floral print, midi dress, maxi dress, long sleeve, tie-waist, casual dress, summer dress, spring dress, women's fashion, patterned dress, flowy fabric"
a65dc730-f117-4a1a-8fe9-917fad90a167,dress/a65dc730-f117-4a1a-8fe9-917fad90a167.jpg,dress,cocktail,silk,UrbanElite,A chic dress featuring contemporary fashion trends and flattering silhouette.,"dress, women's fashion, apparel, clothing, casual, versatile"
b2f77e73-5ae0-49ca-bb0e-aaad215bcd8f,dress/b2f77e73-5ae0-49ca-bb0e-aaad215bcd8f.jpg,dress,Casual,"Crochet, Crinkled fabric, Lace trim",BY VERO MINI (Vero Moda Mini),"A vibrant fuchsia pink sleeveless dress for children, featuring a delicate crochet-knit bodice, a gathered waist, and a flowy tiered skirt made of a crinkled fabric. The skirt tiers are accented with matching lace trim, adding a charming detail. It comes with its original tag, indicating it is new.","fuchsia dress, pink dress, sleeveless dress, crochet top, lace trim, tiered skirt, ruffled dress, children's dress, girls dress, baby dress, new with tags, casual dress, summer dress, Vero Moda Mini, crinkled fabric"
b5c9449f-f1fe-4b81-a247-329145b6c277,dress/b5c9449f-f1fe-4b81-a247-329145b6c277.jpg,dress,Casual,Knit,EliteEssence,"A long-sleeved knit dress featuring a melange pattern in shades of dark grey, light grey, and white, with a rounded neckline. The dress has a relaxed fit and reaches approximately to the knee or just below, making it suitable for casual wear.","dress, knit dress, long sleeve, casual dress, melange knit, speckled, heathered, grey dress, winter dress, autumn dress, comfortable, everyday wear"
bcb839e0-9055-4760-b5a4-b7fd703b716f,dress/bcb839e0-9055-4760-b5a4-b7fd703b716f.jpg,dress,Casual / Utility,Rayon,UrbanElite,"A long-sleeved maxi shirt dress featuring a green, grey, black, and white camouflage pattern. It has a collared neckline, full-button front closure, and a tie-waist for a cinched silhouette. The sleeves have cuffs.","dress, maxi dress, shirt dress, long sleeve dress, camouflage, camo print, collared dress, tie waist, button front, casual dress, utility style, womens fashion, patterned dress"
be545b93-c60d-4be6-ae3a-64efd37b7fee,dress/be545b93-c60d-4be6-ae3a-64efd37b7fee.jpg,dress,Casual,Cotton blend,StyleSymphony,"A white sleeveless dress featuring a vibrant blue floral pattern with green leaves. It has a round neckline, a fitted bodice, and a gathered A-line skirt that falls to approximately knee-length. The dress has a light and airy feel, suitable for casual wear.","sleeveless dress, white dress, blue floral, summer dress, casual dress, knee-length dress, round neck, gathered skirt, women's fashion, floral print"
cbbe7c24-9d0a-4a7b-9680-af3c0f36b51f,dress/cbbe7c24-9d0a-4a7b-9680-af3c0f36b51f.jpg,dress,maxi,linen,StyleSense,"A stylish dress perfect for various occasions, featuring contemporary design and comfortable fit.","dress, women's fashion, apparel, clothing, casual, versatile"
d1369205-6113-4de7-bcad-c40a2b776037,dress/d1369205-6113-4de7-bcad-c40a2b776037.jpg,dress,Casual/Everyday,Lightweight woven fabric,UrbanElite,"A charming midi-length dress featuring short sleeves and a notched V-neckline with decorative buttons. The dress has a fitted waist with gentle gathering/pleats on the skirt, which includes functional side pockets. It is adorned with a vibrant, repeating pattern of blue, pink, and red circular floral motifs on a light peach/pink background, offering a cheerful and comfortable look.","Midi dress, Short sleeve dress, Floral pattern, Circular pattern, Pink dress, Blue accents, Red accents, Casual dress, Everyday wear, Spring dress, Summer dress, Lightweight fabric, Button detail, V-neck, Pleated skirt, Pockets, A-line dress"
de478f22-21f5-4992-a22a-edc084336fe8,dress/de478f22-21f5-4992-a22a-edc084336fe8.jpg,dress,mini,jersey,FashionFusion,"A fashionable dress designed for everyday wear, combining style and comfort.","dress, women's fashion, apparel, clothing, casual, versatile"
f246a9eb-ac60-4ed2-b815-e7887387a96a,dress/f246a9eb-ac60-4ed2-b815-e7887387a96a.jpg,dress,"Sleepwear, Casual",Cotton blend,EliteElegance,"An off-white slip dress or nightgown featuring thin spaghetti straps and a V-neckline. The garment is adorned with a delicate, repeating blue abstract pattern throughout. The hemline has a subtle wavy or scalloped edge. It appears to be made from a soft, comfortable fabric, suitable for sleepwear or casual wear.","slip dress, nightgown, sleepwear, casual dress, spaghetti strap, off-white, blue pattern, abstract print, womenswear, lingerie, mini dress"
f8aade97-3b1f-43d1-becb-9f12483fcc28,dress/f8aade97-3b1f-43d1-becb-9f12483fcc28.jpg,dress,Formal / Business Casual,Woven fabric,FashionFiesta,"A dark grey sleeveless sheath dress featuring a square neckline, a subtle micro-check pattern, and a tailored silhouette. The dress includes two functional front slip pockets and a hidden back zipper closure. Its professional design makes it suitable for office wear or business casual settings.","dress, sleeveless dress, sheath dress, pencil dress, grey dress, dark grey, formal dress, business casual dress, office wear, work dress, square neck, tailored dress, textured fabric, micro-check, pockets"
fdbc4a3c-4902-45ac-a10e-b641e3ebb0d4,dress/fdbc4a3c-4902-45ac-a10e-b641e3ebb0d4.jpg,dress,Casual,Lightweight fabric,TrendSet,"A casual, multi-colored maxi dress or sundress featuring a plaid or checkered pattern in shades of green, blue, and light yellow. The dress has a V-neckline and appears to be made of a lightweight, breathable fabric, suitable for warm weather. It is laid flat on a red surface.","dress, maxi dress, sundress, casual, plaid, checkered, green, blue, multi-color, summer, spring, women's fashion, apparel, clothing"
fe69a500-595a-4152-856a-5c4e537f8507,dress/fe69a500-595a-4152-856a-5c4e537f8507.jpg,dress,Casual,Jersey,H&M,"A dark blue (navy) short-sleeved casual dress or tunic featuring a large, stylized light grey/beige bow graphic print on the front. It has a round neckline with a tie-back detail at the nape, suggesting a relaxed and comfortable fit.","dress, short sleeve, navy blue, dark blue, bow print, graphic print, casual dress, tunic dress, women's fashion, knit dress, tie back detail, comfortable, feminine"
